   0.1000000E+00   0.1530000E-01   0.0000000E+00   0.1440593E+02   0.9144884E-02
   0.2000000E+00   0.3060000E-01   0.0000000E+00   0.2882485E+02   0.2337881E-01
   0.3000000E+00   0.4590000E-01   0.0000000E+00   0.4325850E+02   0.7866217E-01
   0.4000000E+00   0.6120000E-01   0.0000000E+00   0.5772158E+02   0.2107768E+00
   0.5000000E+00   0.7650000E-01   0.0000000E+00   0.7222992E+02   0.4508650E+00
   0.6000000E+00   0.9180000E-01   0.0000000E+00   0.8679888E+02   0.8262953E+00
   0.7000000E+00   0.1071000E+00   0.0000000E+00   0.1014430E+03   0.1361701E+01
   0.8000000E+00   0.1224000E+00   0.0000000E+00   0.1161761E+03   0.2079828E+01
   0.9000000E+00   0.1377000E+00   0.0000000E+00   0.1310107E+03   0.2982570E+01
   0.1000000E+01   0.1530000E+00   0.0000000E+00   0.1459552E+03   0.4071267E+01
   0.1100000E+01   0.1683000E+00   0.0000000E+00   0.1610193E+03   0.5379678E+01
   0.1200000E+01   0.1836000E+00   0.0000000E+00   0.1762130E+03   0.6931168E+01
   0.1300000E+01   0.1989000E+00   0.0000000E+00   0.1915468E+03   0.8747666E+01
   0.1400000E+01   0.2142000E+00   0.0000000E+00   0.2070311E+03   0.1085065E+02
   0.1500000E+01   0.2295000E+00   0.0000000E+00   0.2226763E+03   0.1326133E+02
   0.1600000E+01   0.2448000E+00   0.0000000E+00   0.2384929E+03   0.1600059E+02
   0.1700000E+01   0.2601000E+00   0.0000000E+00   0.2544914E+03   0.1908886E+02
   0.1800000E+01   0.2754000E+00   0.0000000E+00   0.2706823E+03   0.2254589E+02
   0.1900000E+01   0.2907000E+00   0.0000000E+00   0.2870758E+03   0.2639053E+02
   0.2000000E+01   0.3060000E+00   0.0000000E+00   0.3036821E+03   0.3064047E+02
   0.2100000E+01   0.3213000E+00   0.0000000E+00   0.3205113E+03   0.3531205E+02
   0.2200000E+01   0.3366000E+00   0.0000000E+00   0.3375733E+03   0.4041998E+02
   0.2300000E+01   0.3519000E+00   0.0000000E+00   0.3548706E+03   0.4535891E+02
   0.2400000E+01   0.3672000E+00   0.0000000E+00   0.3723650E+03   0.4969439E+02
   0.2500000E+01   0.3825000E+00   0.0000000E+00   0.3900402E+03   0.5406075E+02
   0.2600000E+01   0.3978000E+00   0.0000000E+00   0.4078924E+03   0.5855279E+02
   0.2700000E+01   0.4131000E+00   0.0000000E+00   0.4259204E+03   0.6320853E+02
   0.2800000E+01   0.4284000E+00   0.0000000E+00   0.4441243E+03   0.6804860E+02
   0.2900000E+01   0.4437000E+00   0.0000000E+00   0.4625045E+03   0.7308593E+02
   0.3000000E+01   0.4590000E+00   0.0000000E+00   0.4810619E+03   0.7832937E+02
   0.3100000E+01   0.4743000E+00   0.0000000E+00   0.4997976E+03   0.8378533E+02
   0.3200000E+01   0.4896000E+00   0.0000000E+00   0.5187128E+03   0.8945865E+02
   0.3300000E+01   0.5049000E+00   0.0000000E+00   0.5378087E+03   0.9535303E+02
   0.3400000E+01   0.5202000E+00   0.0000000E+00   0.5570867E+03   0.1014714E+03
   0.3500000E+01   0.5355000E+00   0.0000000E+00   0.5765479E+03   0.1078161E+03
   0.3600000E+01   0.5508000E+00   0.0000000E+00   0.5961936E+03   0.1143888E+03
   0.3700000E+01   0.5661000E+00   0.0000000E+00   0.6160251E+03   0.1211911E+03
   0.3800000E+01   0.5814000E+00   0.0000000E+00   0.6360435E+03   0.1282240E+03
   0.3900000E+01   0.5967000E+00   0.0000000E+00   0.6562500E+03   0.1354884E+03
   0.4000000E+01   0.6120000E+00   0.0000000E+00   0.6766458E+03   0.1429849E+03
   0.4100000E+01   0.6273000E+00   0.0000000E+00   0.6972319E+03   0.1507140E+03
   0.4200000E+01   0.6426000E+00   0.0000000E+00   0.7180094E+03   0.1586760E+03
   0.4300000E+01   0.6579000E+00   0.0000000E+00   0.7389792E+03   0.1668709E+03
   0.4400000E+01   0.6732000E+00   0.0000000E+00   0.7601423E+03   0.1752989E+03
   0.4500000E+01   0.6885000E+00   0.0000000E+00   0.7814995E+03   0.1839598E+03
